Order_ID,ProdPrice,Quantity,Discount,Profit
CA-2012-121608,137.62,2,0,60.5528
CA-2012-121608,100.49,1,0,25.1225
US-2014-121251,257.568,2,0.2,-28.9764
US-2014-121251,119.96,4,0,33.5888
CA-2011-151078,49.632,4,0.2,4.9632
US-2013-100839,727.45,5,0.5,-465.568
US-2013-100839,24.96,3,0.2,4.368
US-2014-116659,370.782,3,0.4,-92.6955
CA-2014-118857,196.45,5,0,70.722
CA-2012-127110,31.104,6,0.2,10.8864
CA-2012-127110,78.256,2,0.2,-17.6076
CA-2013-148201,6.48,1,0,3.1104
CA-2011-116932,99.2,5,0,25.792
CA-2011-116932,801.568,2,0.2,50.098
CA-2011-116932,272.848,1,0.2,27.2848
CA-2014-142888,70.98,1,0,20.5842
CA-2011-147914,16.224,2,0.2,5.8812
US-2013-112977,176.784,1,0.2,-22.098
CA-2014-112039,470.376,3,0.2,47.0376
CA-2014-118885,393.568,4,0.2,-44.2764
CA-2014-118885,302.376,3,0.2,22.6782
US-2014-166611,68.742,9,0.7,-48.1194
CA-2012-109512,29.34,3,0,14.67
CA-2012-109512,383.607,7,0.1,63.9345
CA-2012-109512,563.4,4,0,67.608
CA-2013-118570,217.056,7,0.2,78.6828
CA-2014-154718,6,2,0.2,2.1
CA-2013-147578,31.56,3,0,10.4148
CA-2011-140165,7.104,2,0.2,2.3976
CA-2011-140165,398.352,8,0.7,-331.96
CA-2011-142587,121.792,4,0.2,13.7016
CA-2011-142587,409.59,3,0.4,-122.877
CA-2011-157623,10.56,2,0,4.752
CA-2011-157623,3.38,1,0,1.2506
CA-2014-145310,7.824,1,0.2,2.934
CA-2013-100083,24.784,1,0.2,7.745
US-2014-108063,34.65,3,0,10.395
CA-2012-109197,487.984,2,0.2,152.495
CA-2014-141789,1793.98,2,0,843.1706
CA-2011-169775,29.808,2,0.2,10.8054
CA-2011-169775,505.176,4,0.7,-336.784
CA-2011-169775,174.0585,3,0.45,-110.7645
CA-2013-140543,191.88,6,0,19.188
CA-2013-151141,14.78,2,0,3.9906
CA-2014-167094,5.184,1,0.2,1.8144
CA-2014-167094,478.48,2,0.2,47.848
CA-2014-167094,28.4,2,0.2,6.745
CA-2014-154410,909.12,8,0,9.0912
US-2013-150567,2.952,2,0.7,-2.1648
US-2013-150567,27.018,6,0.7,-21.6144
CA-2012-157959,136.92,4,0,41.076
CA-2014-105886,18.96,2,0,8.532
CA-2013-105963,99.39,3,0,40.7499
CA-2014-121503,273.896,7,0.2,92.4399
CA-2014-121503,597.132,3,0.4,49.761
CA-2011-103366,149.95,5,0,65.978
CA-2014-124597,4.608,2,0.2,1.6704
CA-2014-124597,15.528,3,0.2,4.8525
CA-2014-124597,11.952,3,0.2,3.8844
CA-2012-105634,11.65,5,0,3.3785
CA-2012-123673,299.9,2,0,74.975
US-2014-111423,895.92,5,0.2,302.373
US-2014-111423,462.564,2,0.1,97.6524
CA-2012-125178,15.008,2,0.2,1.5008
CA-2013-156685,863.64,9,0.2,107.955
CA-2013-156685,47.616,3,0.2,3.5712
CA-2014-126865,92.94,3,0,41.823
CA-2014-102834,199.98,2,0,69.993
US-2013-139710,177.48,3,0.2,19.9665
CA-2014-121538,88.768,2,0.2,31.0688
US-2014-101539,6.48,1,0,3.1104
US-2014-101539,46.51,1,0,1.8604
US-2014-101539,659.976,3,0.2,49.4982
CA-2013-152121,271.992,1,0.2,23.7993
CA-2014-161200,145.74,3,0,23.3184
CA-2014-161200,15.4,5,0,7.392
CA-2014-101245,244.55,5,0,114.9385
CA-2014-101245,166.16,8,0,59.8176
CA-2012-141768,14.73,3,0,4.8609
CA-2013-112109,19.968,2,0.7,-13.312
CA-2013-112109,33.488,7,0.2,-1.2558
CA-2013-112109,8.736,4,0.7,-6.1152
CA-2013-112109,662.88,3,0.2,74.574
CA-2014-144064,47.36,4,0.2,17.76
CA-2014-144064,27.44,2,0.2,2.401
CA-2014-144064,3.24,9,0.8,-5.184
CA-2013-108581,95.968,4,0.2,26.3912
CA-2013-108581,10.368,2,0.2,3.6288
CA-2014-157987,23.1,2,0,6.468
CA-2014-157987,11.54,2,0,3.462
CA-2014-157987,254.526,1,0.4,-93.3262
CA-2014-157987,12.98,1,0,3.7642
CA-2014-157987,26.432,8,0.2,8.9208
CA-2014-157987,197.97,3,0,57.4113
CA-2014-157987,18.9,6,0,9.072
CA-2014-157987,1282.41,5,0.1,213.735
CA-2014-157987,4.92,3,0,2.214
CA-2014-157987,238,2,0,38.08
CA-2014-157987,167.97,3,0,40.3128
CA-2014-157987,17.12,4,0,7.704
CA-2014-110905,16.2,3,0,7.776
CA-2014-110905,33.99,3,0,14.6157
CA-2014-110905,296.85,5,0,53.433
CA-2014-110905,112.8,6,0,6.768
CA-2014-110905,13.71,3,0,6.5808
CA-2014-110905,24.9,5,0,11.703
CA-2014-110905,286.29,3,0,17.1774
CA-2014-110905,24.18,2,0,7.254
CA-2014-165841,281.97,3,0,78.9516
CA-2014-165841,69.5,5,0,20.155
CA-2014-165841,166.44,3,0,79.8912
CA-2014-117485,291.96,4,0,102.186
CA-2014-140242,6.408,3,0.2,0.6408
CA-2014-140242,408.744,7,0.2,76.6395
CA-2011-148950,5.104,4,0.8,-8.6768
CA-2011-148950,2.896,2,0.2,0.4706
CA-2011-148950,35.016,3,0.2,-2.1885
CA-2011-110408,275.97,3,0,11.0388
CA-2011-110408,1394.95,5,0,362.687
CA-2011-110408,545.88,6,0,70.9644
CA-2012-109939,5.248,2,0.2,0.5904
CA-2013-112669,933.536,4,0.2,105.0228
CA-2013-112669,42.976,4,0.2,4.2976
CA-2012-119592,3.76,2,0,1.8048
CA-2011-122749,479.96,4,0,134.3888
CA-2011-164721,320.88,6,0,93.0552
CA-2011-164721,23.88,3,0,10.5072
CA-2011-164721,26.76,4,0,12.3096
CA-2013-147417,1439.976,4,0.4,191.9968
CA-2012-127509,17.22,3,0,7.9212
CA-2012-127509,1024.38,7,0,215.1198
CA-2012-127509,26.22,3,0,12.3234
CA-2012-127509,17.34,3,0,8.4966
CA-2014-111374,4.956,4,0.7,-3.7996
CA-2014-133648,71.04,6,0.2,26.64
CA-2014-133648,5.344,2,0.2,0.7348
CA-2014-133648,11.304,3,0.2,-2.1195
US-2014-147221,294.62,5,0.8,-766.012
US-2014-147221,8.752,4,0.6,-3.7196
CA-2011-131905,15,4,0,7.2
CA-2011-131905,161.61,1,0,42.0186
CA-2011-131905,144.95,5,0,42.0355
CA-2014-166128,199.95,5,0,21.9945
CA-2014-166128,41.86,7,0,14.2324
CA-2014-163510,95.94,3,0,9.594
CA-2014-163510,304.45,5,0,76.1125
US-2014-143028,11.364,3,0.8,-17.046
CA-2011-111150,29.68,7,0,11.5752
CA-2011-111150,47.53,7,0,16.1602
CA-2014-165386,183.372,2,0.3,-36.6744
CA-2011-116407,4.224,3,0.2,0.4752
CA-2011-116407,333.056,2,0.2,29.1424
CA-2011-116407,24.896,4,0.2,7.78
CA-2012-155761,159.984,2,0.2,35.9964
CA-2012-155761,46.344,3,0.2,4.6344
CA-2013-145905,350.98,1,0,84.2352
CA-2013-145905,13.08,2,0,6.0168
CA-2013-145905,900.08,4,0,117.0104
CA-2012-113110,17.568,2,0.2,6.3684
CA-2012-113110,14.62,2,0,6.8714
CA-2012-113110,33.36,4,0,8.6736
CA-2012-113110,40.14,6,0,19.6686
CA-2013-168354,1606.23,9,0,481.869
CA-2013-168354,17.04,3,0,7.668
CA-2013-168354,49.53,3,0,23.7744
CA-2013-168354,872.32,4,0,244.2496
US-2014-111241,239.12,5,0.2,77.714
CA-2012-114237,141.96,2,0,39.7488
CA-2013-113516,33.024,2,0.2,11.5584
CA-2013-113516,67.136,4,0.2,23.4976
CA-2012-117961,14.73,3,0,6.9231
CA-2012-117961,104.9,5,0,25.176
CA-2012-117961,61.04,4,0,30.52
CA-2012-117961,10.95,3,0,5.1465
CA-2013-128923,9.392,2,0.2,3.2872
CA-2013-128923,9.328,1,0.2,0.8162
CA-2014-162481,8.26,2,0,3.8822
CA-2014-162481,269.97,3,0,51.2943
CA-2012-119214,29.04,3,0,13.9392
CA-2012-119214,14.62,2,0,6.8714
CA-2012-122287,11.952,3,0.2,4.3326
CA-2012-122287,4.536,7,0.7,-3.3264
CA-2012-122287,9.156,2,0.7,-6.104
CA-2012-122287,75.36,5,0.2,20.724
CA-2012-104493,57.504,6,0.2,20.1264
US-2014-158946,38.864,7,0.2,7.7728
CA-2011-129168,15.552,3,0.2,5.4432
CA-2013-131835,162.64,2,0,45.5392
CA-2013-131835,597,3,0,280.59
CA-2013-131835,55.48,1,0,26.6304
CA-2012-142237,289.8,7,0.2,36.225
CA-2012-142237,2.502,3,0.7,-2.0016
CA-2012-142237,6.48,4,0.7,-4.752
CA-2012-142237,341.488,8,0.3,-73.176
CA-2012-142237,11.12,5,0.2,0.834
CA-2012-142237,25.344,6,0.2,3.4848
CA-2013-136434,17.31,3,0,5.193
CA-2014-120376,199.95,5,0,63.984
CA-2014-120376,1586.69,7,0,412.5394
CA-2014-120376,84.99,1,0,30.5964
CA-2014-120376,411.8,2,0,70.006
CA-2011-106439,11.34,3,0,5.2164
CA-2011-106439,80.3,5,0,20.878
CA-2011-106439,15.968,2,0.2,5.3892
CA-2011-106439,64.74,13,0,30.4278
CA-2011-106439,19.296,3,0.2,6.03
CA-2011-106439,405.64,4,0,12.1692
CA-2011-106439,146.352,3,0.2,-9.147
CA-2011-106439,251.91,9,0,47.8629
CA-2011-106439,12.39,3,0,3.717
CA-2012-133452,199.96,4,0,69.986
CA-2012-133452,710.832,3,0.2,-97.7394
CA-2013-146521,1.941,1,0.7,-1.294
US-2014-110996,283.92,5,0.2,-46.137
CA-2013-129693,7.312,2,0.2,2.5592
CA-2014-122504,59.97,3,0,13.7931
CA-2014-122504,761.544,7,0.2,66.6351
CA-2011-131051,58.2,3,0,28.518
CA-2014-140676,39.9,5,0,19.95
CA-2014-140676,90.86,7,0,26.3494
CA-2014-140676,94.85,5,0,45.528
CA-2012-120103,106.232,7,0.2,37.1812
CA-2012-120103,111.984,2,0.2,11.1984
CA-2012-120103,7.712,2,0.2,1.7352
CA-2014-104647,37.44,6,0,16.848
CA-2011-110352,23.68,2,0.2,8.88
CA-2013-140501,122.12,4,0,56.1752
CA-2013-140501,18.45,5,0,8.6715
CA-2013-140501,324.9,5,0,38.988
CA-2013-140501,146.73,3,0,68.9631
CA-2013-140501,3.96,2,0,1.4652
CA-2012-139290,5.76,2,0,2.6496
CA-2014-166142,26.55,3,0,13.0095
CA-2014-166142,310.443,3,0.3,-48.7839
CA-2011-145926,479.9,5,0,81.583
CA-2012-149678,12.88,1,0,0.3864
US-2012-164357,13.12,5,0.2,1.476
US-2013-146570,511.84,8,0,240.5648
US-2013-146570,91.96,4,0,25.7488
US-2013-146570,8.34,3,0,2.1684
CA-2014-124401,37.68,3,0.2,2.355
CA-2014-124401,279.944,7,0.2,80.4839
US-2011-140116,636.408,3,0.2,-15.9102
US-2011-140116,83.168,4,0.2,9.3564
CA-2011-123295,259.136,4,0.2,-25.9136
CA-2014-167101,221.92,4,0,106.5216
CA-2014-167101,26,2,0,11.7
US-2011-167633,15.552,3,0.2,5.4432
US-2011-152723,0.876,1,0.8,-1.4016
CA-2012-164882,19.98,1,0,9.3906
CA-2012-164882,398.352,3,0.2,124.485
CA-2012-164882,5.04,3,0,1.26
CA-2012-164882,17.45,5,0,8.027
CA-2012-164882,323.136,4,0.2,20.196
CA-2012-164882,29.7,3,0,8.019
CA-2012-164882,1295.84,4,0.2,145.782
CA-2012-164882,46.84,2,0,12.6468
CA-2012-164882,425.833,1,0.15,20.0392
CA-2012-159786,209.67,1,0.4,-13.978
CA-2013-130267,159.88,7,0,73.5448
CA-2014-155460,5.28,1,0,2.376
CA-2014-155460,895.92,5,0.2,302.373
US-2014-168690,2.808,3,0.7,-1.9656
CA-2014-158246,215.976,3,0.2,-2.6997
CA-2014-167381,241.96,2,0,41.1332
CA-2014-167381,27.72,9,0,13.3056
CA-2014-144862,104.68,5,0.2,35.3295
CA-2014-144862,62.958,7,0.4,9.4437
CA-2011-126032,86.376,3,0.2,1.0797
CA-2012-134859,64.944,3,0.2,6.4944
CA-2012-134859,20.736,4,0.2,7.2576
US-2011-114188,33.28,4,0,9.3184
US-2011-114188,38.52,9,0,11.9412
US-2011-114188,139.86,7,0,60.1398
CA-2012-156524,19.65,3,0,9.039
CA-2012-122210,152.991,3,0.7,-122.3928
CA-2012-122210,10.584,7,0.2,-2.3814
CA-2012-122210,94.92,4,0.4,15.82
CA-2012-156377,14.76,5,0.6,-11.439
CA-2012-156377,3.656,4,0.8,-5.8496
US-2014-157896,146.82,3,0,73.41
CA-2011-159520,149.544,9,0.2,50.4711
CA-2011-159520,17.14,2,0,4.4564
CA-2011-159520,991.764,3,0.4,-347.1174
CA-2013-155481,30.48,6,0.2,9.906
CA-2013-155481,23.988,2,0.4,-4.7976
CA-2013-155481,16.688,7,0.2,5.4236
US-2013-152051,422.058,3,0.3,-18.0882
US-2013-152051,38.088,4,0.7,-27.9312
US-2013-152051,254.352,6,0.2,-50.8704
CA-2011-141607,43.31,1,0,4.331
CA-2014-102771,84.95,5,0,22.087
US-2014-139969,233.058,3,0.3,-53.2704
CA-2011-167360,111.79,7,0,43.5981
CA-2012-123505,14.94,3,0,7.0218
CA-2013-117282,14.16,2,0.2,5.133
US-2013-120460,22.608,3,0.6,-10.1736
CA-2013-111115,21.48,6,0,10.74
CA-2011-124646,501.81,3,0,0
CA-2011-124646,161.94,3,0,9.7164
CA-2014-148166,17.856,4,0.2,2.0088
CA-2013-159737,8.808,3,0.8,-14.9736
CA-2013-141019,79.384,1,0.2,29.769
CA-2013-101938,34.58,1,0,10.0282
CA-2014-166296,314.55,3,0,150.984
CA-2013-154018,191.976,3,0.2,23.997
CA-2013-154018,8.288,2,0.2,3.0044
CA-2013-154018,139.92,5,0.6,-150.414
CA-2013-154018,15.872,1,0.2,1.1904
CA-2013-154018,6.286,7,0.8,-11.0005
CA-2014-117870,14.016,3,0.2,1.752
CA-2014-117870,71.976,3,0.2,-8.997
CA-2014-117870,107.982,3,0.4,-26.9955
US-2014-137491,305.312,2,0.3,-8.7232
CA-2011-152296,19.752,3,0.2,6.9132
CA-2013-112025,9.264,3,0.8,-13.896
CA-2012-132507,61.792,4,0.2,6.1792
CA-2013-125738,45.68,2,0,21.0128
CA-2013-125738,60.12,9,0,28.8576
CA-2013-125738,41.72,5,0.2,13.0375
CA-2013-125738,71.6,8,0,32.936
CA-2013-128818,85.232,7,0.2,30.8966
CA-2013-128818,44.4,3,0,22.2
CA-2013-128818,442.764,4,0.1,59.0352
CA-2013-128818,3999.95,5,0,1159.9855
CA-2013-128818,199.95,5,0,21.9945
CA-2013-128818,63.68,8,0,28.0192
CA-2014-124576,54.896,2,0.2,18.5274
CA-2013-101378,29,2,0,7.25
CA-2014-143063,70.08,6,0,35.04
CA-2014-143063,121.3,2,0,25.473
CA-2014-143063,1454.49,9,0,378.1674
CA-2013-118913,60.81,3,0,17.0268
CA-2013-128412,153.552,3,0.2,51.8238
CA-2013-128412,65.34,3,0,22.869
CA-2013-128412,123.92,4,0,55.764
CA-2013-128412,35.1,3,0,12.285
CA-2013-128412,44.75,5,0,8.5025
CA-2013-136483,4.704,2,0.2,0.4116
CA-2011-163013,14.67,3,0,3.9609
CA-2012-135363,15.552,3,0.2,5.4432
CA-2012-135363,5.232,1,0.2,1.7004
US-2011-165659,22.2,6,0,9.102
US-2011-165659,881.93,7,0,229.3018
CA-2012-138002,6.096,2,0.2,2.1336
CA-2012-138002,191.82,3,0,74.8098
CA-2012-128860,20.104,1,0.2,1.7591
CA-2013-164350,67.56,3,0.2,8.445
US-2011-103905,29.932,7,0.8,-46.3946
US-2011-103905,38.272,4,0.2,3.8272
CA-2012-129854,16.52,4,0,7.5992
CA-2011-125556,832.93,7,0,233.2204
CA-2011-125556,43.8,10,0,21.024
CA-2013-162313,167.292,6,0.1,29.7408
CA-2014-107874,27.42,1,0,11.2422
CA-2014-129378,1.44,1,0.2,0.504
CA-2014-129378,61.776,13,0.2,20.8494
CA-2014-129378,241.96,2,0,60.49
CA-2014-129378,108.608,4,0.2,9.5032
CA-2011-151953,2.816,2,0.2,0.9856
CA-2014-130841,9.984,4,0.2,3.6192
CA-2014-130841,14.98,1,0,4.1944
CA-2014-130841,1145.6,4,0.2,100.24
CA-2012-131884,485.94,2,0.4,-89.089
CA-2012-131884,37.376,8,0.2,4.672
CA-2012-131884,70.686,1,0.3,-24.2352
CA-2014-121909,54.816,3,0.2,17.8152
CA-2013-106383,72.294,1,0.7,-98.8018
CA-2014-130771,2.896,2,0.2,0.4706
CA-2014-130771,124.792,1,0.2,15.599
CA-2013-139157,330.588,1,0.4,-115.7058
CA-2011-128055,673.568,2,0.2,252.588
CA-2011-128055,52.98,2,0,14.8344
CA-2014-157091,526.45,5,0,31.587
CA-2014-132122,228.92,5,0.2,14.3075
CA-2012-123232,319.968,4,0.2,35.9964
CA-2014-104066,205.03,7,0,67.6599
CA-2012-145849,190.86,2,0,11.4516
CA-2012-145849,24.32,8,0,8.2688
CA-2013-122322,44.4,5,0,12.432
CA-2014-166849,44.4,2,0.6,-52.17
CA-2013-146633,1016.792,1,0.2,381.297
CA-2013-146633,38.136,7,0.2,13.3476
US-2013-126893,494.982,3,0.4,-115.4958
CA-2014-103380,56.56,2,0,15.2712
CA-2014-103380,5.56,2,0,1.4456
CA-2014-103380,9.02,2,0,3.5178
CA-2014-103380,8.62,1,0,2.2412
CA-2014-103380,659.976,3,0.2,49.4982
CA-2012-116092,13.36,2,0,6.4128
CA-2012-116092,41.72,5,0.2,13.0375
CA-2012-116092,11.52,5,0.2,4.176
CA-2012-116092,541.44,6,0,157.0176
CA-2012-116092,19.44,3,0,9.3312
CA-2013-117849,143.7,3,0,68.976
CA-2012-169201,43.26,3,0,14.2758
CA-2012-169201,43.56,2,0,15.246
CA-2013-164091,437.85,3,0,131.355
CA-2013-164091,109.48,2,0,33.9388
CA-2014-105214,1212.96,7,0.2,90.972
CA-2014-105214,18.54,2,0,8.7138
CA-2012-117611,5,1,0,2.4
CA-2012-117611,371.97,3,0,66.9546
US-2012-137960,166.24,1,0,24.936
CA-2014-122994,359.97,3,0,79.1934
CA-2013-131065,499.98,2,0,114.9954
CA-2013-131065,5.28,1,0,2.376
CA-2013-131065,8.26,2,0,3.8822
CA-2014-149146,7.968,2,0.2,2.6892
CA-2014-137470,12.96,2,0,6.3504
CA-2014-105480,6.48,1,0,3.1104
CA-2014-105480,6.984,1,0.2,2.3571
CA-2014-164917,47.96,5,0.2,4.1965
CA-2012-102036,199.74,6,0,47.9376
CA-2012-142944,435.26,7,0,95.7572
CA-2012-142944,1119.984,2,0.2,377.9946
CA-2011-157882,143.432,1,0.2,3.5858
CA-2011-157882,122.352,3,0.2,13.7646
CA-2011-104283,306.2,5,0,0
CA-2011-104283,85.98,1,0,22.3548
CA-2011-104283,223.96,4,0,53.7504
CA-2014-142622,97.568,2,0.2,-6.098
CA-2014-142622,614.272,8,0.2,-23.0352
CA-2014-142622,199.98,2,0,37.9962
CA-2013-132143,48.16,7,0,22.1536
CA-2012-153108,23.92,2,0,6.6976
CA-2012-153108,60.69,7,0,16.3863
CA-2013-112676,14.352,3,0.2,5.2026
CA-2014-165687,35.04,2,0,12.264
US-2014-112928,17.48,5,0.2,1.311
CA-2014-143343,16.4,5,0,4.756
CA-2014-115154,892.98,2,0,80.3682
CA-2012-149342,287.97,3,0,77.7519
CA-2012-149342,595.38,6,0,297.69
CA-2012-149342,12.96,2,0,6.2208
CA-2012-130995,4.95,1,0,1.3365
CA-2014-127929,181.95,3,0,38.2095
CA-2012-113145,13.52,4,0,6.2192
CA-2012-113145,259.7,5,0,106.477
CA-2012-113145,42.95,1,0,1.2885
CA-2012-113145,1399.93,7,0,601.9699
CA-2012-113145,503.96,4,0,125.99
CA-2011-162362,12.72,3,0,6.36
CA-2011-162362,11.52,4,0,5.6448
CA-2013-106558,316,4,0,31.6
CA-2014-157931,723.92,4,0,188.2192
CA-2014-157931,106.32,3,0,49.9704
CA-2013-115574,141.372,2,0.3,-14.1372
CA-2012-160794,27.216,3,0.2,9.8658
CA-2014-116225,390.75,5,0,171.93
US-2014-120418,280.792,1,0.2,35.099
US-2014-120418,68.448,4,0.2,7.7004
US-2014-120418,88.04,5,0.2,6.603
US-2014-120418,15.872,1,0.2,1.984
US-2014-120418,215.592,3,0.2,-48.5082
CA-2014-122035,14.62,2,0,6.8714
CA-2014-122035,416.32,2,0,112.4064
CA-2014-122035,43,5,0,20.21
CA-2014-122035,182.94,3,0,27.441
CA-2014-122035,60.83,7,0,30.415
CA-2014-122035,389.97,3,0,132.5898
CA-2012-117828,194.32,4,0,56.3528
CA-2014-165491,265.93,7,0,63.8232
CA-2012-109470,94.74,3,0,44.5278
CA-2012-109470,60.64,4,0,27.8944
CA-2012-109470,76.3,5,0,38.15
CA-2012-109470,364.8,12,0,167.808
CA-2012-105102,79.872,3,0.2,29.952
CA-2012-105102,46.384,1,0.2,1.1596
CA-2012-105102,12.96,2,0,6.2208
CA-2014-138422,14.352,3,0.2,5.2026
US-2012-147739,547.136,4,0.2,-68.392
CA-2013-155187,41.96,2,0,2.9372
CA-2013-155187,41.7,5,0,20.85
CA-2014-169285,277.4,5,0,133.152
CA-2014-169285,5.78,1,0,2.8322
CA-2011-140886,69.216,6,0.2,11.2476
CA-2014-152695,10.86,3,0,5.1042
CA-2014-152695,426.79,7,0,123.7691
CA-2011-110639,25.92,4,0,12.4416
CA-2011-110639,45.92,4,0,22.5008
CA-2011-121727,10.72,2,0.2,1.742
CA-2013-137736,41.86,7,0,10.465
US-2011-143231,63.2,5,0,23.384
US-2011-143231,113.97,3,0,27.3528
US-2011-155894,123.552,3,0.2,-29.3436
CA-2013-119025,490.32,9,0,137.2896
CA-2013-159373,70.08,5,0.2,24.528
CA-2013-159373,1.272,2,0.8,-2.1624
CA-2013-159373,557.585,5,0.3,0
CA-2014-109701,9.024,6,0.2,3.1584
CA-2014-109701,69.456,2,0.2,22.5732
CA-2014-109701,10.86,2,0,5.3214
CA-2014-109701,79.47,3,0,22.2516
CA-2014-109701,10.08,6,0,5.04
CA-2012-111514,1552.831,7,0.15,200.9546
CA-2012-111514,137.24,5,0.2,46.3185
CA-2012-111514,36.51,1,0,15.6993
CA-2012-111514,239.976,3,0.2,80.9919
US-2011-148838,1579.746,7,0.4,-447.5947
US-2011-148838,1071.576,4,0.4,-553.6476
US-2011-148838,613.908,3,0.4,-122.7816
US-2011-148838,34.86,7,0,16.3842
US-2011-148838,155.04,4,0,75.9696
CA-2014-136497,13.71,5,0.7,-10.054
US-2013-108637,127.88,2,0,40.9216
US-2013-108637,160.32,2,0,44.8896
US-2013-108637,46,4,0,20.7
CA-2011-102295,120.712,1,0.2,-18.1068
CA-2014-123659,23.12,4,0,11.3288
US-2013-129469,532.704,6,0.2,-26.6352
US-2013-129469,4.912,2,0.2,0.307
CA-2014-155152,252,4,0,93.24
CA-2013-159940,60.288,8,0.6,-27.1296
CA-2013-159940,2.632,1,0.2,0.8225
CA-2013-159940,23.688,9,0.2,7.6986
CA-2013-159940,253.372,2,0.3,-14.4784
CA-2014-119669,5.67,3,0,0.1134
US-2011-164616,76.776,4,0.7,-58.8616
US-2011-164616,9.184,2,0.2,1.148
CA-2012-148628,32.75,5,0,15.065
CA-2013-118052,7.216,2,0.2,1.7138
CA-2013-118052,49.568,2,0.2,15.49
CA-2013-118052,54.712,7,0.2,11.6263
US-2014-117534,176.04,4,0,45.7704
US-2014-117534,16.02,9,0,4.4856
US-2014-117534,185.92,4,0.2,62.748
US-2014-117534,211.168,4,0.2,15.8376
US-2014-117534,479.984,2,0.2,59.998
CA-2012-145065,7.86,2,0,3.6156
CA-2012-145065,24.448,2,0.2,8.8624
US-2012-127040,6.48,1,0,3.1104
US-2012-127040,41.86,7,0,20.5114
US-2012-127040,1619.91,9,0,97.1946
US-2012-127040,113.92,4,0,42.1504
CA-2013-128111,39.68,2,0,10.3168
CA-2012-137897,37.6,2,0,2.256
CA-2012-137897,59.9,2,0,23.96
CA-2012-137897,37,5,0,16.65
CA-2014-169264,5.76,2,0,2.8224
CA-2014-169264,16.68,6,0,4.3368
CA-2014-147361,628.81,7,0,12.5762
CA-2014-147361,56.45,5,0,14.677
CA-2014-145877,94.2,6,0,23.55
CA-2014-145877,28.4,5,0,13.348
US-2013-110170,956.6648,7,0.32,-225.0976
CA-2014-108574,1115.91,9,0,200.8638
CA-2014-108574,128.744,7,0.2,-28.9674
CA-2014-108574,79.92,10,0.2,26.973
CA-2014-144589,24.2,5,0,7.986
CA-2014-144589,359.976,3,0.2,130.4913
CA-2014-155985,211.84,8,0,76.2624
CA-2011-162684,5.68,2,0.2,1.917
CA-2012-142041,7.52,5,0.2,2.632
CA-2011-151295,11.96,2,0,5.8604
CA-2011-151295,629.064,3,0.2,31.4532
CA-2013-156300,754.45,5,0,60.356
CA-2012-146087,301.96,2,0,60.392
CA-2014-168655,595,5,0,95.2
CA-2014-168655,79.872,3,0.2,29.952
CA-2013-107202,2396.4,10,0.2,179.73
CA-2014-159597,63.56,2,0,3.178
CA-2014-159597,99.99,1,0,43.9956
CA-2013-155551,230.376,3,0.2,-48.9549
CA-2013-155551,9.664,2,0.2,3.2616
US-2014-147669,158.928,7,0.2,41.7186
US-2014-147669,13.023,1,0.7,-10.4184
US-2014-147669,273.06,2,0.4,-104.673
US-2014-147669,39.312,13,0.2,12.7764
CA-2013-169922,1.344,4,0.8,-2.1504
CA-2013-169922,8.272,4,0.8,-13.6488
CA-2013-169922,12.544,7,0.6,-9.0944
CA-2014-100748,58.48,8,0,27.4856
CA-2014-129805,7.4,2,0,3.034
CA-2011-148586,366.786,7,0.1,65.2064
US-2014-112613,54.368,4,0.2,4.0776
CA-2012-154746,33.96,2,0,16.98
CA-2012-154746,826.11,3,0,322.1829
CA-2014-140053,545.85,9,0,114.6285
CA-2011-164210,145.98,2,0.5,-99.2664
CA-2011-164210,35.808,4,0.2,12.5328
CA-2014-139948,7.904,2,0.2,2.1736
CA-2013-146934,345,5,0,86.25
CA-2013-146934,174.286,2,0.3,-19.9184
CA-2013-146934,662.84,4,0,172.3384
CA-2013-146934,95.1,5,0,30.432
CA-2013-146934,26.88,6,0,12.9024
CA-2013-146934,257.98,2,0,74.8142
CA-2012-100573,17.48,2,0,8.2156
CA-2013-119165,492.835,5,0.3,-14.081
CA-2012-128027,269.49,3,0,5.3898
CA-2013-140207,29.12,5,0.2,9.828
CA-2014-140949,18.75,5,0,9
CA-2014-140949,119.7,6,0,31.122
CA-2014-140949,9.144,3,0.2,3.0861
CA-2014-140949,57.06,3,0,18.2592
CA-2014-140949,71.6,8,0,13.604
CA-2014-140949,107.44,8,0,27.9344
CA-2014-140949,7.31,1,0,3.4357
CA-2014-140949,59.1,6,0,22.458
CA-2014-140949,46.53,3,0,12.0978
CA-2014-138548,97.84,2,0,25.4384
CA-2012-142419,29.97,3,0,13.4865
CA-2012-142419,98.352,3,0.2,34.4232
CA-2014-148691,83.92,5,0.2,29.372
CA-2014-148691,14.624,2,0.2,5.1184
CA-2014-148691,136.99,1,0,36.9873
CA-2014-148691,3.15,1,0,1.512
CA-2014-128755,9.11,1,0,4.0995
CA-2014-128755,571.44,4,0,165.7176
CA-2014-128755,32.4,5,0,15.552
CA-2014-128755,16.91,1,0,4.5657
US-2013-135923,14.272,8,0.2,4.2816
US-2013-135923,451.136,4,0.2,-67.6704
US-2013-135923,64.864,4,0.2,6.4864
CA-2013-114972,217.584,2,0.2,-29.9178
CA-2013-114972,82.95,5,0,29.0325
CA-2013-114972,87.71,7,0,41.2237
